Date Local,State,NO2 Mean,NO2 1st Max Value,NO2 1st Max Hour,NO2 AQI,O3 Mean,O3 1st Max Value,O3 1st Max Hour,O3 AQI,SO2 Mean,SO2 1st Max Value,SO2 1st Max Hour,SO2 AQI,CO Mean,CO 1st Max Value,CO 1st Max Hour,CO AQI
2006-08,Virginia,5484.127915999996,12948.0,5252,12208,18.53607599999999,29.163999999999998,4912,31052,1580.2141939999985,4105.800000000003,5296,3430.0,147.6946620000002,208.00000000000028,3302,1074.0
2006-08,Wisconsin,704.0043319999999,1560.0,796,1484,2.2720039999999977,3.179999999999999,676,2848,178.440596,392.80000000000007,584,340.0,23.375002000000013,36.599999999999966,262,160.0
2006-09,Arizona,9726.560152000002,21948.79999999997,9364,20692,15.62730399999995,27.967999999999993,6040,23836,1146.7863279999983,1730.1999999999966,4872,1324.0,229.23589199999984,469.200000000001,6018,2142.0
2006-09,California,36208.59918799997,71724.0,29344,68040,78.27784000000017,119.36400000000222,27384,107176,4070.6067940000094,9116.800000000063,24214,7510.0,939.4228120000013,1600.3999999999949,18712,7654.0
2006-09,Colorado,3505.687295999999,7940.0,2516,7296,4.287236000000001,7.740000000000003,2184,6564,326.21786200000014,1503.1999999999987,1938,1386.0,111.49864000000008,197.3999999999999,1764,902.0
2006-09,Connecticut,1953.567688,3864.0,1592,3652,2.3338560000000004,3.771999999999999,1276,3184,282.460422,717.6,1300,600.0,55.60399599999995,82.40000000000005,1062,430.0
2006-09,Country Of Mexico,5918.912416000004,12324.0,4144,11728,7.8760639999999995,13.464000000000002,3028,11692,468.9077579999999,1255.199999999999,3248,1062.0,198.46270600000003,478.19999999999953,3286,1956.0
2006-09,District Of Columbia,1526.088283999999,3004.0,1660,2836,2.845167999999998,4.443999999999995,1004,3884,398.412068,991.8,1228,810.0,112.59745599999995,151.2000000000001,1218,784.0
2006-09,Florida,1001.1413680000007,2384.0,976,2252,3.5738879999999997,5.72,1140,5192,28.878888000000003,160.2,828,140.0,59.32377600000003,78.79999999999997,948,414.0
2006-09,Illinois,4056.7219920000007,7572.0,3120,7188,3.528156,6.603999999999996,2248,5596,599.6810039999993,2226.5999999999967,1976,1824.0,76.53042799999997,138.60000000000002,2216,666.0
2006-09,Indiana,1707.3696959999997,2576.0,1560,2436,1.8799720000000004,3.5159999999999956,1180,2972,565.7596260000001,1195.1999999999996,1232,960.0,29.305797999999996,52.79999999999998,1162,258.0
2006-09,Kansas,1653.297107999999,4108.0,1564,3864,2.3736080000000004,4.215999999999997,1124,3576,997.003678,1529.9999999999986,1338,1228.0,27.822193999999985,80.99999999999996,1404,374.0
2006-09,Louisiana,1756.1233680000012,3788.0,1584,3584,2.867335999999998,4.987999999999996,1172,4396,475.7360719999999,1710.3999999999987,1398,1454.0,48.07820999999996,71.80000000000001,926,362.0
2006-09,Maine,195.04744800000006,571.6000000000003,1496,508,2.202252,3.255999999999999,1140,2756,21.665390000000006,87.60000000000005,1364,44.0,16.992125999999992,25.19999999999999,732,114.0
2006-09,Massachusetts,1674.4131839999998,2864.0,1584,2696,1.4831200000000007,2.3959999999999964,1060,2032,20.733024000000015,116.79999999999991,636,94.0,36.01483800000001,58.19999999999993,964,300.0
2006-09,Michigan,3055.1428559999995,5828.0,3208,5496,4.006095999999995,6.6079999999999925,2516,5580,379.9602520000002,1596.999999999999,2194,1378.0,76.41173000000006,146.2,2176,668.0
2006-09,Missouri,1626.7525200000007,3408.0,1704,3224,2.5843320000000007,4.548000000000002,1156,3844,260.502702,878.9999999999999,1132,768.0,51.14036,81.0,1048,404.0
2006-09,New Hampshire,986.8732279999997,1964.0,1756,1856,2.2050440000000022,3.675999999999998,1052,3116,86.99322000000001,562.2000000000003,944,518.0,27.670364000000003,48.79999999999998,1044,240.0
2006-09,New Jersey,1570.2246399999997,2888.0,1476,2732,2.554888000000002,4.231999999999996,1244,3584,254.50717799999998,698.8000000000004,1118,582.0,32.84522599999999,63.599999999999966,1202,306.0
2006-09,New York,7296.088536000005,13928.0,5796,13120,9.92040800000001,15.760000000000005,4876,13420,853.9124880000005,1974.199999999994,4592,1562.0,138.5692559999998,246.99999999999952,4004,1158.0
2006-09,North Carolina,2586.7509919999993,5888.0,4152,5560,6.168008000000005,10.831999999999981,2296,9304,477.2378920000003,1934.7999999999993,2456,1652.0,98.13165200000005,169.76799999999983,2968,822.0
2006-09,Oklahoma,621.7819399999996,1596.0,1608,1508,3.008355999999999,4.940000000000002,980,4648,129.135034,566.5999999999998,916,394.0,2.7792520000000005,13.599999999999994,536,36.0
2006-09,Pennsylvania,20956.88514200008,41038.0,23680,38674,35.37922000000005,60.96600000000016,19222,51792,8014.597992000012,17830.39999999994,20319,14477.0,332.2659519999989,623.7999999999987,14674,2848.0
2006-09,South Carolina,112.08145199999996,372.0,724,372,3.8986640000000015,5.487999999999994,1220,4660,114.92467800000001,529.0000000000001,1118,444.0,22.067521999999983,29.000000000000004,712,138.0
2006-09,Texas,8020.157508000008,17516.0,7048,16556,15.046951999999997,25.948000000000004,5392,24820,843.1856120000004,2598.599999999998,3768,2104.0,135.20039399999987,287.4000000000007,4270,1276.0
2006-09,Virginia,5769.084404000005,11084.0,5812,10472,10.042888000000007,16.664000000000023,4656,14328,1343.8406720000003,3382.4000000000005,6072,2836.0,174.0978339999998,243.40000000000032,4068,1278.0
2006-09,Wisconsin,1555.540224,2892.0,1356,2724,2.4460560000000005,3.6759999999999953,1152,3116,305.9597620000003,585.2000000000002,682,490.0,45.48010000000003,74.99999999999993,848,362.0
2006-10,Arizona,12803.386612000024,24961.999999999993,9928,23520,11.22978000000002,23.06399999999997,5920,19564,962.0538579999994,1608.1999999999973,5546,1254.0,333.44500000000045,701.2000000000008,6522,3308.0
2006-10,California,44444.84935600019,85120.0,33368,80520,72.37770400000011,112.35600000000146,28044,95564,4264.626890000001,8933.600000000055,25294,7326.0,1270.6558359999947,2364.999999999992,22254,11108.0
2006-10,Colorado,4377.584240000006,7456.0,2360,7028,2.7398879999999997,4.539999999999998,1792,3844,412.0916560000002,1543.199999999999,2016,1360.0,111.85764799999998,201.99999999999983,2132,924.0
2006-10,Country Of Mexico,6840.749600000009,13796.0,3684,13044,5.532243999999997,10.631999999999985,2660,9068,444.55654200000015,1244.7999999999995,2980,1008.0,280.13937200000004,724.1999999999998,2926,3080.0
2006-10,District Of Columbia,1802.0766639999988,3328.0,1464,3128,2.392836,3.8199999999999945,1224,3240,419.1628180000001,854.8,1566,716.0,169.81820200000007,224.6000000000001,1096,1172.0
2006-10,Florida,1074.4847360000012,2636.0,1176,2484,3.657000000000001,5.680000000000002,1212,4852,71.41818400000002,276.2,990,228.0,59.723393999999956,81.4,770,422.0
2006-10,Illinois,4269.002859999998,7620.0,3260,7208,3.231920000000002,5.715999999999993,2648,4840,691.0561060000001,2006.7999999999975,2410,1678.0,81.58370000000002,160.79999999999993,2222,788.0
2006-10,Iowa,1020.5346320000003,2079.5999999999995,1632,1908,2.024276000000001,2.9079999999999964,1308,2468,57.225865999999975,153.80000000000004,1488,82.0,25.693284000000006,42.92799999999997,1200,218.0
2006-10,Kansas,1906.442024,3932.0,1632,3716,1.8658240000000004,3.099999999999999,1184,2628,628.6172480000001,991.5999999999997,1284,778.0,44.34130399999998,87.60000000000004,1292,454.0
2006-10,Louisiana,2150.927472000001,4624.0,1840,4368,2.6995039999999952,4.875999999999998,1156,4320,538.1231620000001,1420.799999999999,1262,1212.0,66.032354,119.0,1108,586.0
2006-10,Maine,302.02626399999974,843.9999999999997,1428,752,2.5087800000000007,3.2679999999999962,1204,2764,64.657146,186.00000000000003,1534,106.0,16.88787199999999,25.79999999999999,828,112.0
2006-10,Massachusetts,2070.4399000000008,3644.0,1404,3440,1.6899560000000005,2.719999999999999,1156,2300,150.97357799999992,366.6000000000002,1130,292.0,39.22242199999997,63.199999999999996,1252,318.0
2006-10,Missouri,1663.0714279999997,3276.0,1464,3096,2.053476,3.4039999999999977,1292,2892,282.5006479999999,1088.9999999999995,1558,960.0,67.400364,116.19999999999996,1104,582.0
2006-10,New Jersey,2199.333320000002,3680.0,1660,3480,1.981500000000002,3.4119999999999995,1268,2888,449.27517600000004,922.8,1414,746.0,38.347102000000014,71.59999999999997,1126,340.0
2006-10,New York,8785.305712000023,15340.0,6884,14500,9.465544000000014,14.987999999999982,5192,12728,2026.875358000002,4446.60000000001,5646,3526.0,150.9593820000002,277.2000000000003,4558,1314.0
2006-10,North Carolina,3231.4676400000026,6640.0,2832,6248,3.881751999999998,7.695999999999989,2208,6616,506.2834159999997,1914.0000000000007,3000,1648.0,103.34897399999994,190.1539999999999,2620,954.0
2006-10,Oklahoma,834.4599519999999,1908.0,1496,1796,2.738499999999999,4.0079999999999965,956,3400,103.102896,385.0000000000001,1208,328.0,12.013648000000003,26.399999999999995,766,112.0
2006-10,Pennsylvania,25991.341642000032,49804.0,26274,46980,33.42493200000008,55.526000000000295,20572,47012,10955.842601999993,23247.19999999978,23004,18584.0,403.5861730000006,774.5000000000005,15177,3606.0
2006-10,South Carolina,313.5321,864.0,1064,832,3.3074959999999987,5.059999999999999,1260,4328,155.28495399999986,612.6000000000003,1420,514.0,14.349802,20.59999999999998,568,90.0
2006-10,Texas,9725.701184000005,20104.0,7636,18988,12.702572000000007,21.968,5584,19056,953.177486,2779.199999999999,5018,2330.0,133.29663399999984,323.2000000000003,5624,1422.0
2006-10,Virginia,5880.186227999999,11156.0,5480,10512,7.242759999999999,12.55999999999999,4228,10656,1519.0518020000018,3132.9999999999986,5098,2516.0,205.51668799999993,288.60000000000014,3700,1510.0
2006-10,Wisconsin,1644.8901560000004,3368.0,1528,3180,2.148059999999999,3.131999999999999,1288,2652,325.909838,690.2000000000002,810,564.0,45.859887999999955,86.79999999999987,810,390.0
2006-11,Arizona,13532.37140399999,22996.0,8200,21808,7.443660000000015,16.028000000000006,4440,13612,849.5106119999991,1686.5999999999956,5618,1298.0,397.0976980000003,838.9999999999991,5688,4014.0
2006-11,California,52444.05763199995,92376.0,37036,87656,49.87419600000011,84.01200000000074,27332,71196,4615.861100000002,9455.800000000043,25776,7656.0,1642.9354740000028,3017.799999999979,25546,14504.0
2006-11,Colorado,6394.453760000001,10128.0,1960,9644,1.9358240000000013,3.6879999999999913,1936,3104,553.9153900000001,1556.7999999999984,1980,1352.0,152.4279459999999,290.80000000000024,2134,1440.0
2006-11,Country Of Mexico,8712.943827999996,17172.0,3948,16008,5.675512000000002,10.723999999999991,2752,9248,734.8091780000003,1807.3999999999978,3566,1484.0,480.6868339999997,1163.4,3512,5308.0
2006-11,District Of Columbia,2287.8148919999994,3808.0,1088,3600,1.7828239999999989,2.703999999999999,1396,2292,553.4620179999998,1207.5999999999997,1450,958.0,160.530438,216.0,1170,1146.0
2006-11,Florida,1158.1428640000006,2704.0,1480,2544,3.054784000000001,4.499999999999999,1168,3880,91.99761799999997,215.79999999999998,1084,170.0,41.743545999999945,71.6,904,354.0
2006-11,Illinois,1815.911735999999,3260.0,1544,3076,1.2745040000000007,2.359999999999997,1112,1988,242.66246599999997,841.0000000000002,1216,746.0,62.34347799999998,123.80000000000004,1088,626.0
2006-11,Kansas,2044.2573919999988,3868.0,1852,3636,1.639332000000001,2.655999999999998,1380,2260,239.96852,793.8000000000001,1484,690.0,58.45833000000005,115.39999999999996,1266,590.0
2006-11,Louisiana,2073.5346359999994,4012.0,1412,3788,1.9469520000000022,3.487999999999995,1256,2948,491.76532400000013,1482.6,1384,1270.0,60.51666599999999,125.40000000000002,1212,618.0
2006-11,Maine,211.07532800000004,534.4,592,484,1.2427199999999985,1.5960000000000003,636,1348,43.52582799999997,107.00000000000004,660,74.0,10.85787,14.59999999999998,372,70.0
2006-11,Massachusetts,2606.217388,4212.0,1520,3976,0.9342839999999996,1.9079999999999984,1192,1612,376.418112,749.2,1228,588.0,42.019738000000004,89.19999999999995,1250,434.0
2006-11,New Jersey,2601.364515999999,4056.0,1300,3844,1.4744080000000002,2.3919999999999995,1084,2032,618.436486,1335.9999999999995,1220,1082.0,59.90266199999998,95.80000000000001,1060,490.0
2006-11,New York,7783.729264000007,12348.0,4952,11664,5.239955999999996,8.155999999999999,3500,6924,2181.3434880000004,4620.200000000008,4158,3646.0,157.9229540000002,268.1999999999998,2856,1302.0
2006-11,Oklahoma,1514.1948039999993,3216.0,1712,3032,2.529688000000001,3.7239999999999993,1156,3152,119.28333599999992,365.79999999999984,1470,272.0,44.47500000000001,104.20000000000014,1264,488.0
2006-11,Pennsylvania,2844.9776,4380.0,1400,4152,1.240164,1.9479999999999977,1060,1644,521.5503940000001,1064.6000000000001,1478,832.0,70.18215,114.59999999999991,1130,576.0
2006-11,South Carolina,343.5828439999999,824.0,1136,792,3.0157240000000014,4.336,1052,3684,229.66466800000003,748.8000000000002,1126,624.0,12.415155999999993,20.399999999999995,574,84.0
2006-11,Texas,10192.640699999993,20120.0,7304,19032,10.35292799999996,17.624000000000006,5636,14932,861.7011759999996,2765.7999999999993,5454,2292.0,171.7978919999999,422.2000000000005,5476,1980.0
2006-11,Virginia,5520.645308,9664.0,4768,9116,4.670504,7.907999999999991,3764,6704,1926.1344340000005,3884.8000000000015,4728,3092.0,204.84146999999996,274.00000000000006,2974,1464.0
2006-11,Wisconsin,2189.3835440000007,3344.0,1588,3160,1.1473880000000003,1.9439999999999993,1208,1652,417.87580199999996,825.1999999999999,950,656.0,40.81847399999999,61.59999999999997,972,294.0
2006-12,Arizona,13222.220784000005,22020.0,8112,20848,6.040568000000003,11.85199999999998,4828,10044,907.3144619999996,1972.599999999995,6518,1608.0,431.63366399999984,858.5999999999993,6224,4174.0
2006-12,California,58070.453940000036,97025.0,38869,92028,45.18694200000026,74.07600000000095,29915,62789,4986.059033999983,9951.00000000002,27062,8066.0,2109.235617999997,3902.900000000002,28491,18996.0
2006-12,Colorado,7433.009316000001,12332.0,2268,11760,2.7591479999999997,4.695999999999991,2340,3988,706.3540360000003,1877.3999999999983,2484,1574.0,184.20384,380.60000000000025,2912,1842.0
2006-12,Country Of Mexico,7112.387627999995,13540.0,3828,12760,4.206836000000003,7.715999999999997,2504,6540,632.1224040000009,1496.9999999999995,3278,1190.0,393.62915200000003,1002.8000000000003,3572,4570.0
2006-12,District Of Columbia,2591.820824,4336.0,1508,4096,1.5940400000000006,2.463999999999998,1312,2072,845.8480760000006,1943.5999999999985,1626,1600.0,196.15978799999996,271.0,1284,1412.0
2006-12,Florida,1000.1995679999997,2180.0,1476,2060,2.6406079999999994,3.8879999999999977,1280,3296,57.13837400000002,169.39999999999995,1136,128.0,51.131782,72.99999999999999,1106,404.0
2006-12,Illinois,1885.6376799999996,3040.0,1344,2872,1.2484359999999999,2.123999999999999,1128,1796,194.60661200000015,688.0000000000001,1074,572.0,47.57216599999996,69.39999999999999,1126,370.0
2006-12,Kansas,1997.7448519999998,3668.0,1396,3460,1.4544920000000006,2.435999999999998,1340,2072,415.43762999999996,937.7999999999996,1506,770.0,42.515942000000024,88.40000000000003,1388,440.0
2006-12,Louisiana,1939.6471840000013,3580.0,1756,3384,1.936331999999999,2.939999999999998,1252,2492,404.746274,1194.2000000000003,1552,1012.0,24.747459999999975,62.600000000000065,918,298.0
2006-12,Maine,70.88000000000001,179.60000000000002,236,156,0.6392919999999997,0.7320000000000004,260,620,23.169717999999996,47.20000000000001,252,32.0,4.808622000000002,5.8000000000000025,102,24.0
2006-12,Massachusetts,2612.4465200000004,4036.0,1580,3804,1.1253760000000002,1.963999999999996,1240,1660,551.2226599999998,1026.8,1386,786.0,31.019609999999986,61.799999999999955,1364,304.0
2006-12,New Jersey,2564.6515159999994,3584.0,1588,3376,1.152383999999999,2.087999999999997,1256,1768,909.7914620000003,1983.999999999999,1396,1566.0,44.444333999999984,87.6,1120,422.0
2006-12,New York,8886.406512000005,13040.0,4796,12312,4.158476000000002,7.115999999999994,3624,6020,3831.7924000000007,7586.8000000000175,4404,5854.0,139.17941000000005,220.79999999999956,3468,1112.0
2006-12,North Carolina,628.8666719999998,1016.0,456,960,0.3891519999999999,0.6960000000000004,352,584,117.68333599999997,321.5999999999999,360,264.0,26.03458400000001,44.112000000000016,142,234.0
2006-12,Oklahoma,1767.0606000000002,3404.0,1548,3208,2.0389519999999974,3.263999999999996,1328,2764,200.615044,697.0000000000005,1416,546.0,52.285437999999985,125.90000000000002,1282,602.0
2006-12,Pennsylvania,2647.4244720000006,3760.0,1516,3536,0.9050519999999999,1.6279999999999986,1140,1384,807.5578320000002,1561.399999999999,1212,1216.0,46.476845999999995,85.60000000000005,1194,408.0
2006-12,South Carolina,316.4739920000001,740.0,1144,720,3.0982280000000006,4.22,1116,3584,184.52863800000003,803.5999999999995,1094,688.0,12.377923999999993,18.799999999999983,388,80.0
2006-12,Texas,9332.24741600001,17264.0,6864,16320,7.914956000000009,13.284000000000015,5080,11264,992.1223080000005,2499.7999999999975,4722,2022.0,157.01145400000004,388.2000000000004,5054,1796.0
2006-12,Virginia,6900.6097600000085,11172.0,4788,10560,3.709887999999998,6.751999999999996,3952,5696,2296.111831999999,4015.200000000001,4046,3068.0,236.22186199999982,326.8000000000003,3548,1724.0
2006-12,Wisconsin,2311.572884000001,3440.0,1492,3256,1.2743200000000006,1.9959999999999987,1312,1684,313.240154,571.4000000000003,820,478.0,40.13774599999999,58.399999999999956,736,264.0
2007-01,Arizona,11870.586892000005,20856.0,6836,19720,7.085828000000008,13.755999999999995,4952,11664,849.4624640000002,1769.1999999999957,5434,1430.0,387.4550579999997,771.0000000000002,4982,3632.0
2007-01,Arkansas,1589.8550640000012,3044.0,1576,2864,1.8616599999999994,2.923999999999995,1208,2480,347.497988,464.40000000000026,1208,360.0,77.65964800000003,111.00000000000004,1044,560.0
2007-01,California,56679.51877200001,97330.0,36762,92158,49.79195800000005,80.94800000000103,29852,68600,5308.1933910000225,9473.400000000041,26279,7529.0,1851.9238340000024,3513.399999999991,26420,16604.0
2007-01,Colorado,7798.89148400001,13228.0,1988,12756,2.377336000000005,4.475999999999985,1988,3796,754.8199840000007,2038.1999999999985,2154,1726.0,193.69325199999986,377.8000000000004,2532,1810.0
2007-01,Country Of Mexico,7844.400404000005,15088.0,5132,14336,5.543019999999992,9.812000000000003,3392,8320,624.5906060000001,1831.799999999997,3974,1514.0,375.27733399999966,948.1999999999998,4256,4288.0
2007-01,District Of Columbia,1403.2760200000002,2624.0,1220,2488,1.5450040000000005,2.1679999999999993,968,1848,456.996492,818.0,1072,652.0,88.60429000000003,122.2,1060,644.0
2007-01,Florida,2068.613668000001,4668.0,3280,4408,5.218664,7.7,2528,6532,189.7147219999998,657.4000000000005,2612,572.0,77.79725400000002,107.05999999999993,2032,562.0
2007-01,Illinois,1689.6240360000002,2908.0,1632,2744,1.7666679999999997,2.627999999999998,1172,2220,194.38721000000004,647.4000000000005,1362,554.0,47.53709399999996,73.00000000000004,1094,392.0
2007-01,Kansas,1656.625816000001,3416.0,1500,3220,1.943828,2.9280000000000017,1340,2480,586.2882539999996,1025.8,1658,818.0,42.462982000000004,83.00000000000006,1202,408.0
2007-01,Louisiana,1677.2207879999994,3000.0,1588,2824,1.666996,2.579999999999996,1292,2188,620.9839700000001,1639.599999999999,1432,1346.0,10.275216000000002,33.399999999999984,1020,128.0
2007-01,Maine,608.6664759999995,1402.4000000000008,1416,1280,2.9959919999999975,3.559999999999998,1128,3028,255.5978619999998,572.1999999999999,1348,444.0,26.844893999999982,37.172,912,164.0
2007-01,Maryland,1725.834372,2872.0,1564,2712,1.4873320000000019,2.3559999999999954,1192,1992,336.27272999999985,731.8,1672,540.0,27.224932000000003,46.819999999999986,1274,234.0
2007-01,Massachusetts,2635.2418960000023,4012.0,1496,3784,1.218923999999999,2.1439999999999966,1412,1816,597.349066,1161.1999999999994,1378,894.0,45.224008,73.4,1332,378.0
2007-01,New Jersey,2585.2575799999995,4006.0,1483,3781,1.3665919999999996,2.119999999999997,1302,1795,603.0935000000003,1228.8,1343,976.0,36.31462,66.89999999999996,1115,332.0
2007-01,New York,8775.021975999996,12932.0,4652,12228,4.642811999999991,7.171999999999982,3912,6060,3845.509164000001,6898.400000000018,4988,5324.0,173.60720999999992,259.7999999999996,3230,1358.0
2007-01,North Carolina,3964.648751999999,7520.0,3000,7096,3.978672000000003,6.559999999999992,2368,5576,1060.6898279999991,3198.4000000000005,2684,2532.0,107.40652600000004,219.21399999999986,2506,1026.0
2007-01,Oklahoma,1600.0930759999985,3348.0,1524,3140,2.280004000000001,3.415999999999998,1348,2900,141.78874400000004,550.6000000000004,1334,424.0,47.524885999999995,106.83999999999999,1356,506.0
2007-01,Pennsylvania,2873.3939360000004,4280.0,1416,4040,1.1941599999999999,1.888,1320,1604,842.6931079999995,1692.799999999999,1494,1350.0,43.51016799999999,86.00000000000006,1304,444.0
2007-01,South Carolina,353.59583600000025,772.0,1100,748,2.9407520000000043,3.8679999999999968,1204,3288,163.82904200000002,471.80000000000024,1356,396.0,12.333992000000004,18.19999999999997,406,84.0
2007-01,Texas,10604.96793200003,19768.0,7996,18652,8.964423999999998,14.735999999999983,6248,12496,962.5133579999999,2589.799999999998,4834,2152.0,175.52061599999982,389.6000000000001,6108,1752.0
2007-01,Virginia,4958.046584000004,9468.0,4892,8924,5.424164000000003,8.147999999999984,3972,6912,1647.8258820000015,2834.7999999999984,4220,2236.0,180.36605799999992,245.99999999999977,3544,1308.0
2007-01,Wisconsin,2139.3787919999995,3468.0,1648,3264,1.877659999999998,2.6799999999999975,1352,2276,309.223986,527.0000000000002,542,436.0,39.03985599999998,49.199999999999925,518,234.0
2007-01,Wyoming,423.7909519999999,1316.0,1072,1252,4.16386,4.623999999999994,1420,3920,105.91839599999997,172.0,1072,84.0,24.192484000000004,31.999999999999986,720,168.0
2007-02,Arizona,9990.181219999982,18600.0,7068,17572,7.76299600000001,15.259999999999955,4548,12936,990.0276000000003,1749.999999999995,5392,1360.0,299.8516739999999,600.4000000000005,4858,2860.0
2007-02,Arkansas,1414.222671999999,2936.0,1308,2764,2.4645039999999994,3.587999999999999,1212,3048,332.37919999999986,508.4000000000004,956,400.0,68.960874,96.40000000000003,862,498.0
2007-02,California,39672.23816799994,73924.0,30592,69968,59.35819600000001,87.66400000000046,27056,74268,3897.73517600001,6858.800000000061,20834,5404.0,1300.8347480000014,2302.399999999998,20894,11012.0
2007-02,Colorado,6984.903032000005,11188.0,2776,10692,3.1199879999999984,5.152,2104,4372,487.40051200000016,1510.1999999999985,2212,1350.0,141.92956199999998,252.59999999999988,2278,1192.0
2007-02,Country Of Mexico,6679.055691999994,12348.0,3868,11608,5.127612000000001,8.967999999999988,2800,7616,540.2144680000004,1251.7999999999984,3004,1018.0,309.52295599999974,713.2000000000004,3040,3172.0
2007-02,District Of Columbia,2022.0129880000002,3600.0,1204,3396,2.029003999999999,2.9199999999999973,1068,2472,797.4802980000002,1442.5999999999992,1210,1144.0,141.30488400000002,167.79999999999998,1012,910.0
2007-02,Florida,2277.2042960000012,4880.0,2320,4596,6.002088000000004,9.135999999999983,2220,7768,333.5210959999998,1005.7999999999997,2304,888.0,71.99949000000004,104.47999999999993,1688,522.0
2007-02,Illinois,1799.8201560000002,2946.0,1272,2790,1.7767520000000003,2.5419999999999985,1014,2142,321.01547500000004,979.4000000000002,1025,837.0,38.984174,64.19999999999996,1000,316.0
2007-02,Kansas,1567.5997399999994,3232.0,1200,3048,2.230612000000001,3.2239999999999975,1280,2736,684.8576040000006,1358.5999999999995,1068,1080.0,45.077183999999995,74.59999999999995,1044,384.0
2007-02,Louisiana,1836.1125599999996,3632.0,1248,3428,1.826064000000001,3.083999999999999,1076,2608,602.6017899999999,1452.5999999999992,1042,1216.0,21.110487999999986,45.800000000000054,800,202.0
2007-02,Maine,387.5688880000002,999.9999999999997,1232,908,3.4383319999999973,3.8559999999999985,1196,3284,186.54834200000002,371.60000000000025,1026,268.0,21.029719999999998,29.773999999999965,898,146.0
2007-02,Maryland,3234.4306519999964,5628.0,2240,5312,2.8168800000000003,4.311999999999992,1972,3660,941.2075040000005,1908.1999999999975,2372,1486.0,81.15090999999994,127.48000000000002,1438,654.0
2007-02,Massachusetts,2429.720456,3668.0,1360,3448,1.6425519999999996,2.391999999999999,1180,2028,649.3433600000002,1156.0000000000002,1140,872.0,61.948382,86.20000000000005,1068,460.0
2007-02,New Jersey,2713.5303039999994,4148.0,1148,3920,1.7911720000000002,2.727999999999997,1080,2304,851.773348,1443.1999999999985,1380,1110.0,35.87878799999999,62.00000000000004,1160,316.0
2007-02,New York,8884.839596,13224.0,4588,12496,5.070903999999999,7.727999999999991,3640,6548,4390.627513999994,7607.400000000003,4242,5780.0,170.91081800000003,228.00000000000006,2598,1240.0
2007-02,North Carolina,4118.553168,8216.0,2960,7752,4.885783999999996,7.671999999999995,2256,6496,978.5408960000002,2896.799999999993,2988,2448.0,88.32789400000003,174.78200000000012,2252,800.0
2007-02,Oklahoma,378.733332,880.0,484,828,0.8376719999999995,1.296,296,1096,25.525,83.20000000000003,428,62.0,13.677497999999995,28.840000000000007,284,140.0
2007-02,Pennsylvania,2954.906456,4424.0,1372,4188,1.5841959999999995,2.383999999999998,1044,2004,723.0695359999999,1347.9999999999993,1024,1038.0,40.345353999999986,69.20000000000002,1122,346.0
2007-02,South Carolina,210.7318879999999,548.0,656,528,2.7565519999999992,3.548,812,3016,164.80714399999997,435.60000000000025,880,378.0,9.813956000000005,16.599999999999977,528,72.0
2007-02,Texas,8886.71375600002,17132.0,6244,16188,9.374847999999995,15.175999999999968,5452,12876,835.4688379999993,2734.3999999999987,4856,2304.0,148.0818119999999,321.7999999999999,4980,1440.0
2007-02,Virginia,5185.754204000001,9984.0,3800,9408,6.708444000000004,9.683999999999994,3628,8208,1937.9544780000003,3624.799999999999,3414,2836.0,174.35185600000014,231.19999999999993,2734,1226.0
2007-02,Wyoming,89.35507200000005,452.0,824,432,4.146840000000001,4.612000000000001,1168,3908,121.60433999999997,146.40000000000003,1006,56.0,28.752537999999973,33.59999999999999,562,174.0
2007-03,Arizona,10718.569199999978,21932.0,7920,20800,12.261172000000016,22.599999999999987,5004,19180,716.1301520000002,1348.199999999997,4408,1052.0,267.16703199999967,519.9999999999998,4894,2458.0
2007-03,Arkansas,1680.4927480000008,3528.0,1652,3324,3.322168,4.995999999999997,1224,4288,353.69177200000007,501.2000000000002,1150,384.0,65.93840800000001,101.39999999999999,986,498.0
2007-03,California,46941.013703999786,91896.0,35024,87104,85.39909200000007,129.24800000000187,32684,110764,3725.3265180000017,7939.800000000097,25120,6464.0,1297.5608659999987,2297.200000000013,22424,10912.0
2007-03,Colorado,4974.674660000003,9132.0,2396,8612,4.299755999999998,7.419999999999993,2312,6276,354.58373600000004,1266.1999999999985,2096,1148.0,112.42608600000003,203.00000000000017,2056,942.0
2007-03,Connecticut,143.166664,408.0,196,384,0.05800000000000001,0.06000000000000001,264,52,14.008334,52.99999999999999,192,46.0,3.7941659999999993,4.92,104,22.0
2007-03,Country Of Mexico,6989.643152,13372.0,4124,12760,6.720463999999998,11.635999999999983,2800,10160,444.2077480000001,1109.1999999999998,2784,892.0,247.02237799999983,575.2000000000003,3192,2716.0
2007-03,District Of Columbia,1504.9545440000002,3320.0,964,3132,2.786835999999999,3.791999999999998,1020,3212,503.64750999999995,966.0000000000002,1106,772.0,162.98504400000007,191.0,616,1026.0
2007-03,Florida,1593.8088960000011,4368.0,2116,4104,8.802556000000006,12.268000000000002,2428,10680,182.086204,681.4000000000001,2480,602.0,87.72901999999999,115.27999999999982,1470,574.0
2007-03,Illinois,903.1778639999995,1528.0,896,1448,1.3781120000000004,1.8679999999999994,688,1584,97.43886000000003,238.39999999999998,724,190.0,26.771174000000002,44.0,614,226.0
