Date,STATE,Unnamed: 0,V1,POC,Daily Max 8-hour CO Concentration,DAILY_AQI_VALUE,DAILY_OBS_COUNT,PERCENT_COMPLETE,AQS_PARAMETER_CODE,STATE_CODE
2016-03,South Dakota,77287.0,77287.0,3.0,0.22258064516129045,2.2580645161290325,24.0,100.0,42101.0,46.0
2016-03,Tennessee,78538.5,78538.5,1.0,0.3822580645161292,4.327956989247312,23.188172043010752,96.62903225806451,42101.0,47.0
2016-03,Texas,81576.69230769231,81576.69230769231,1.3076923076923077,0.37717121588089375,4.260545905707196,23.617866004962778,98.41439205955335,42101.0,48.0
2016-03,Utah,84300.41818181818,84300.41818181818,1.0,0.5490909090909089,6.363636363636363,23.4,97.49090909090908,42101.0,49.0
2016-03,Vermont,85157.0,85157.0,1.0,0.22688172043010782,2.3978494623655915,23.623655913978496,98.44086021505376,42101.0,50.0
2016-03,Virginia,86978.25263157894,86978.25263157894,1.0,0.37000000000000016,4.173684210526316,23.53684210526316,98.06842105263158,42101.0,51.0
2016-03,Washington,88810.19626168224,88810.19626168224,1.4953271028037383,0.4626168224299065,5.205607476635514,20.672897196261683,86.17757009345794,42101.0,53.0
2016-03,West Virginia,89707.48648648648,89707.48648648648,1.0,0.37162162162162166,4.256756756756757,23.094594594594593,96.24324324324324,42101.0,54.0
2016-03,Wisconsin,90674.0,90674.0,1.0,0.32741935483870965,3.7580645161290325,23.193548387096776,96.66129032258064,42101.0,55.0
2016-03,Wyoming,94566.70491803279,94566.70491803279,1.0,0.1540983606557377,1.540983606557377,22.688524590163933,94.55737704918033,42101.0,56.0
2016-04,Alabama,431.8333333333333,431.8333333333333,1.3333333333333333,0.45111111111111113,5.133333333333334,23.244444444444444,96.86666666666666,42101.0,1.0
2016-04,Alaska,1270.3783783783783,1270.3783783783783,1.0,0.310810810810811,3.324324324324324,23.64864864864865,98.54054054054055,42101.0,2.0
2016-04,Arizona,13442.978902953586,13442.978902953586,1.0,0.4561181434599155,5.135021097046414,22.59493670886076,94.13502109704642,42101.0,4.0
2016-04,Arkansas,31455.5,31455.5,2.0,0.3033333333333334,3.2333333333333334,23.533333333333335,98.06666666666666,42101.0,5.0
2016-04,California,63857.19907621247,63857.19907621247,1.5210161662817552,0.3558891454965357,3.9806004618937645,23.15796766743649,96.50161662817553,42101.0,6.0
2016-04,Colorado,92647.2927756654,92647.2927756654,1.2281368821292775,0.4125475285171106,4.813688212927756,23.171102661596958,96.56273764258555,42101.0,8.0
2016-04,Connecticut,95820.1,95820.1,1.0,0.30400000000000044,3.3866666666666667,23.44,97.67333333333333,42101.0,9.0
2016-04,Delaware,96906.5,96906.5,1.0,0.26333333333333336,2.7666666666666666,23.8,99.16666666666667,42101.0,10.0
2016-04,District Of Columbia,97707.08403361344,97707.08403361344,1.0,0.6285714285714283,7.1344537815126055,23.462184873949578,97.75630252100841,42101.0,11.0
2016-04,Florida,101158.26894865526,101158.26894865526,1.0733496332518337,0.3655256723716381,4.080684596577017,23.628361858190708,98.45232273838631,42101.0,12.0
2016-04,Georgia,1816.5,1816.5,1.0,0.7599999999999999,8.616666666666667,23.666666666666668,98.61666666666666,42101.0,13.0
2016-04,Hawaii,2689.5227272727275,2689.5227272727275,1.3181818181818181,0.4534090909090912,5.215909090909091,22.46590909090909,93.625,42101.0,15.0
2016-04,Idaho,3686.8333333333335,3686.8333333333335,1.0,0.4588888888888886,5.166666666666667,23.433333333333334,97.64444444444445,42101.0,16.0
2016-04,Illinois,4635.689655172414,4635.689655172414,1.0,0.2942528735632182,3.2298850574712645,23.24137931034483,96.85057471264368,42101.0,17.0
2016-04,Indiana,5998.7,5998.7,1.0,0.4586666666666663,5.1466666666666665,23.706666666666667,98.78666666666666,42101.0,18.0
2016-04,Iowa,7423.5842696629215,7423.5842696629215,1.0,0.2415730337078649,2.5168539325842696,23.303370786516854,97.08988764044943,42101.0,19.0
2016-04,Kansas,8154.5,8154.5,1.0,0.22666666666666668,2.3,24.0,100.0,42101.0,20.0
2016-04,Kentucky,8777.127906976744,8777.127906976744,1.0,0.32209302325581396,3.546511627906977,23.24418604651163,96.86046511627907,42101.0,21.0
2016-04,Louisiana,9654.736842105263,9654.736842105263,1.0,0.285964912280702,3.0701754385964914,23.350877192982455,97.29824561403508,42101.0,22.0
2016-04,Maine,10556.833333333334,10556.833333333334,1.0,0.2411111111111112,2.522222222222222,22.444444444444443,93.55555555555556,42101.0,23.0
2016-04,Maryland,16455.965753424658,16455.965753424658,1.0,0.252739726027397,2.691780821917808,23.698630136986303,98.74657534246575,42101.0,24.0
2016-04,Massachusetts,18374.217647058824,18374.217647058824,1.0,0.2894117647058819,3.1,23.00588235294118,95.86470588235294,42101.0,25.0
2016-04,Michigan,21048.91320754717,21048.91320754717,1.0,0.43547169811320713,4.950943396226415,23.554716981132074,98.15094339622641,42101.0,26.0
2016-04,Minnesota,23904.071428571428,23904.071428571428,1.0,0.25999999999999984,2.842857142857143,23.84285714285714,99.34761904761905,42101.0,27.0
2016-04,Mississippi,25337.5,25337.5,1.0,0.3199999999999999,3.466666666666667,22.7,94.56666666666666,42101.0,28.0
2016-04,Missouri,26072.35714285714,26072.35714285714,1.0,0.3511904761904762,4.0,23.5,97.92857142857143,42101.0,29.0
2016-04,Montana,26942.0,26942.0,3.0,0.1983333333333331,1.9833333333333334,23.633333333333333,98.48333333333333,42101.0,30.0
2016-04,Nebraska,27656.5,27656.5,1.0,0.33833333333333343,3.716666666666667,24.0,100.0,42101.0,31.0
2016-04,Nevada,29281.5,29281.5,1.0,0.34238095238095256,3.823809523809524,23.776190476190475,99.06666666666666,42101.0,32.0
2016-04,New Hampshire,30914.0,30914.0,1.0,0.19833333333333317,1.9833333333333334,23.816666666666666,99.23333333333333,42101.0,33.0
2016-04,New Jersey,32728.5,32728.5,1.0,0.35611111111111077,4.0055555555555555,23.82777777777778,99.28333333333333,42101.0,34.0
2016-04,New Mexico,34175.5,34175.5,1.0,0.2428571428571427,2.517857142857143,20.642857142857142,86.01785714285714,42101.0,35.0
2016-04,New York,36153.72222222222,36153.72222222222,1.0,0.2618518518518511,2.8296296296296295,23.61111111111111,98.38518518518518,42101.0,36.0
2016-04,North Carolina,38117.5,38117.5,3.0,0.2733333333333333,2.85,22.516666666666666,93.85,42101.0,37.0
2016-04,North Dakota,38851.5,38851.5,1.0,0.1933333333333334,1.9333333333333333,23.766666666666666,99.03333333333333,42101.0,38.0
2016-04,Ohio,41368.71428571428,41368.71428571428,1.0,0.36690476190476173,4.1119047619047615,23.797619047619047,99.16190476190476,42101.0,39.0
2016-04,Oklahoma,44628.0,44628.0,1.0,0.35416666666666674,4.075,23.841666666666665,99.34166666666667,42101.0,40.0
2016-04,Oregon,45646.12244897959,45646.12244897959,1.0,0.48367346938775524,5.571428571428571,22.979591836734695,95.73469387755102,42101.0,41.0
2016-04,Pennsylvania,47973.88449848024,47973.88449848024,1.0911854103343466,0.3188449848024315,3.6048632218844983,23.641337386018236,98.50759878419453,42101.0,42.0
2016-04,Rhode Island,50331.5,50331.5,1.0,0.44666666666666643,4.983333333333333,22.833333333333332,95.15,42101.0,44.0
2016-04,South Carolina,76983.5,76983.5,1.0,0.23571428571428574,2.392857142857143,23.321428571428573,97.17857142857143,42101.0,45.0
2016-04,South Dakota,77317.5,77317.5,3.0,0.23666666666666675,2.466666666666667,24.0,100.0,42101.0,46.0
2016-04,Tennessee,78594.25714285714,78594.25714285714,1.0,0.358857142857143,4.062857142857143,23.388571428571428,97.45142857142856,42101.0,47.0
2016-04,Texas,81598.32467532468,81598.32467532468,1.3116883116883118,0.35792207792207864,4.044155844155844,23.475324675324675,97.81818181818181,42101.0,48.0
2016-04,Utah,84311.0,84311.0,1.0,0.39666666666666656,4.483333333333333,24.0,100.0,42101.0,49.0
2016-04,Vermont,85187.5,85187.5,1.0,0.18555555555555567,1.8666666666666667,23.733333333333334,98.88888888888889,42101.0,50.0
2016-04,Virginia,86874.57360406092,86874.57360406092,1.0,0.27817258883248713,3.0558375634517767,23.441624365482234,97.68020304568527,42101.0,51.0
2016-04,Washington,88863.34653465346,88863.34653465346,1.4356435643564356,0.5653465346534651,6.316831683168317,22.89108910891089,95.39603960396039,42101.0,53.0
2016-04,West Virginia,89827.16666666667,89827.16666666667,1.0,0.30888888888888905,3.3,22.755555555555556,94.84444444444445,42101.0,54.0
2016-04,Wisconsin,90704.5,90704.5,1.0,0.325,3.6333333333333333,24.0,100.0,42101.0,55.0
